landuse,ntl_raw,fit,se,lo,hi
recreational,0.0023074456843035,1.9620020981439128,0.1161720789051053,1.734304823489906,2.18969937279792
recreational,0.0023212590933787,1.9653365133620169,0.1161671752827332,1.7376488498078595,2.193024176916174
recreational,0.0023350725024538,1.968786052771043,0.1161622551576999,1.741108032661951,2.196464072880135
recreational,0.002348885911529,1.972347775991386,0.1161575403215849,1.7446789969610796,2.200016555021693
recreational,0.0023626993206041,1.9760187426434408,0.1161532524704821,1.7483583678012955,2.203679117485586
recreational,0.0023765127296792,1.9797960123476013,0.1161496122159132,1.7521427724044116,2.207449252290792
recreational,0.0023903261387544,1.9836766447242629,0.1161468381274396,1.7560288419944812,2.2113244474540443
recreational,0.0024041395478295,1.98765769939382,0.1161451458071753,1.7600132136117563,2.2153021851758834
recreational,0.0024179529569047,1.991736235976667,0.1161447469964993,1.7640925318635283,2.219379940089806
recreational,0.0024317663659798,1.9959093140931992,0.1161458487153493,1.7682634506111143,2.223555177575284
recreational,0.002445579775055,2.000173993363811,0.1161486524345576,1.7725226345920782,2.227825352135544
recreational,0.0024593931841301,2.0045273334088964,0.1161533532817572,1.7768667609766522,2.2321879058411405
recreational,0.0024732065932052,2.008966393848851,0.1161601392814457,1.7812925208572172,2.236640266840485
recreational,0.0024870200022804,2.013488234304069,0.1161691906298395,1.7857966206695837,2.2411798479385547
recreational,0.0025008334113555,2.0180899143949453,0.1161806790051928,1.7903757835447671,2.245804045245124
recreational,0.0025146468204307,2.0227684937418746,0.1161947669142776,1.7950267505898905,2.250510236893859
recreational,0.0025284602295058,2.0275210319652515,0.1162116070757394,1.7997462820968022,2.2552957818337007
recreational,0.0025422736385809,2.0323445886854703,0.1162313418410431,1.8045311586770256,2.260158018693915
recreational,0.0025560870476561,2.0372362235229264,0.1162541026537215,1.809378182321632,2.2650942647242207
recreational,0.0025699004567312,2.042192996098014,0.1162800095476144,1.8142841773846896,2.2701018148113383
recreational,0.0025837138658064,2.0472119660311274,0.1163091706847607,1.8192459914889965,2.2751779405732586
recreational,0.0025975272748815,2.052290192942662,0.1163416819335651,1.8242604963528744,2.28031988953245
recreational,0.0026113406839567,2.0574247364530125,0.1163776264878118,1.8293245885369007,2.285524884369124
recreational,0.0026251540930318,2.062612656182573,0.1164170745270374,1.83443519010958,2.290790122255566
recreational,0.0026389675021069,2.0678510117517384,0.1164600829187113,1.839589249231064,2.2961127742724123
recreational,0.0026527809111821,2.0731368627809035,0.1165066949625949,1.8447837406542176,2.3014899849075894
recreational,0.0026665943202572,2.078467268890463,0.1165569401775702,1.8500156661424247,2.306918871638501
recreational,0.0026804077293324,2.083839289700812,0.1166108341311437,1.8552820548037696,2.3123965245978533
recreational,0.0026942211384075,2.089249984832344,0.116668378311738,1.860579963341337,2.3179200063233503
recreational,0.0027080345474827,2.0946964139054542,0.1167295600437922,1.8659064762196207,2.323486351591287
recreational,0.0027218479565578,2.1001756365405377,0.1167943524455931,1.871258705747175,2.3290925673339005
recreational,0.0027356613656329,2.1056847123579887,0.1168627144296648,1.8766337920758456,2.334735632640132
recreational,0.0027494747747081,2.1112207009782025,0.1169345907454453,1.8820289031171296,2.3404124988392754
recreational,0.0027632881837832,2.116780662021573,0.1170099120638858,1.8874412343763567,2.346120089666789
recreational,0.0027771015928584,2.122361655108495,0.1170885951035146,1.8928680087056065,2.351855301511384
recreational,0.0027909150019335,2.127960739859364,0.1171705427974184,1.898306475976424,2.3576150037423043
recreational,0.0028047284110086,2.133574975894573,0.1172556445005135,1.903753912673567,2.36339603911558
recreational,0.0028185418200838,2.139201422834519,0.1173437762363979,1.9092076214111788,2.369195224257859
recreational,0.0028323552291589,2.144837140299595,0.1174348009830081,1.9146649303728989,2.375009350226291
recreational,0.0028461686382341,2.150479187910196,0.1175285689962407,1.920123192677564,2.3808351831428274
recreational,0.0028599820473092,2.1561246252867163,0.1176249181706435,1.925579785672255,2.386669464901177
recreational,0.0028737954563844,2.1617705120495514,0.1177236744362397,1.9310321101545216,2.392508913944581
recreational,0.0028876088654595,2.167413907819096,0.1178246521905095,1.9364775895256967,2.3983502261124943
recreational,0.0029014222745346,2.173051872215744,0.1179276547645332,1.941913668877258,2.4041900755542285
recreational,0.0029152356836098,2.17868146485989,0.1180324749222824,1.947337814012216,2.410025115707564
recreational,0.0029290490926849,2.1842997453719297,0.1181388953920449,1.9527475104035217,2.4158519803403378
recreational,0.0029428625017601,2.189903773372257,0.1182466894289763,1.958140262091464,2.4216672846530507
recreational,0.0029566759108352,2.195490608481266,0.11835562140779,1.9635135905219985,2.427467626440535
recreational,0.0029704893199104,2.201057310319354,0.1184654474446276,1.968865033327884,2.433249587310824
