city,city_label,city_order,ntl_raw,fit,se,lo,hi
HongKong,Hong Kong,1,0.0017074015281331,1.70563427251551,0.263231732938608,1.1897000759558385,2.221568469075182
HongKong,Hong Kong,1,0.0017879916789784,1.7210018370085225,0.2632363883573111,1.2050585158281926,2.2369451581888526
HongKong,Hong Kong,1,0.0018685818298237,1.736045584566191,0.2632411896780334,1.2200928527972457,2.2519983163351363
HongKong,Hong Kong,1,0.001949171980669,1.7507508011215818,0.2632460870562206,1.2347884704913894,2.266713131751774
HongKong,Hong Kong,1,0.0020297621315143,1.7651027726077604,0.2632510310648244,1.2491307517207044,2.2810747934948163
HongKong,Hong Kong,1,0.0021103522823596,1.7790867849577932,0.2632559730807453,1.2631050777195325,2.2950684921960542
HongKong,Hong Kong,1,0.0021909424332049,1.7926881241047463,0.2632608656875761,1.276696827357097,2.308679420852396
HongKong,Hong Kong,1,0.0022715325840502,1.8058920759816863,0.2632656630946458,1.2898913763161806,2.321892775647192
HongKong,Hong Kong,1,0.0023521227348955,1.8186839265216783,0.2632703215723752,1.302674096239823,2.3346937568035337
HongKong,Hong Kong,1,0.0024327128857408,1.8310489616577887,0.2632747999039528,1.3150303538460415,2.3470675694695364
HongKong,Hong Kong,1,0.0025133030365861,1.8429724673230847,0.2632790598533485,1.3269455100105216,2.358999424635648
HongKong,Hong Kong,1,0.0025938931874314,1.8544397294506307,0.2632830666496824,1.338404918817253,2.3704745400840084
HongKong,Hong Kong,1,0.0026744833382767,1.8654360339734928,0.2632867894879718,1.3493939265770685,2.3814781413699184
HongKong,Hong Kong,1,0.002755073489122,1.875946666824739,0.2632902020462806,1.359897870814029,2.391995462835449
HongKong,Hong Kong,1,0.0028356636399673,1.8859569139374337,0.2632932830192971,1.3699020792196115,2.402011748655256
HongKong,Hong Kong,1,0.0029162537908126,1.8954520612446435,0.2632960166683681,1.3793918685746416,2.411512253914645
HongKong,Hong Kong,1,0.0029968439416579,1.9044173946794336,0.2632983933880171,1.3883525436389204,2.420482245719948
HongKong,Hong Kong,1,0.0030774340925032,1.912838200174872,0.2633004102889705,1.3967693960084897,2.4289070043412537
HongKong,Hong Kong,1,0.0031580242433485,1.9206997636640224,0.2633020717977177,1.4046277029404954,2.4367718243875487
HongKong,Hong Kong,1,0.0032386143941937,1.9279873710799524,0.2633033902726206,1.411912726145616,2.4440620160142887
HongKong,Hong Kong,1,0.003319204545039,1.934686308355728,0.2633043866365859,1.4186097105480195,2.4507629061634364
HongKong,Hong Kong,1,0.0033997946958843,1.94078562273732,0.2633050946952824,1.4247076371345666,2.4568636083400737
HongKong,Hong Kong,1,0.0034803848467296,1.9462981623940745,0.2633055791875816,1.4302192271864145,2.4623770976017343
HongKong,Hong Kong,1,0.0035609749975749,1.951246057788068,0.2633059164371769,1.4351664615712014,2.467325654004935
HongKong,Hong Kong,1,0.0036415651484202,1.955651460495899,0.2633061829663251,1.4395713418819018,2.471731579109896
HongKong,Hong Kong,1,0.0037221552992655,1.9595365220941643,0.2633064540964936,1.443455872065037,2.475617172123292
HongKong,Hong Kong,1,0.0038027454501108,1.962923394159462,0.2633068026821526,1.4468420609024428,2.479004727416481
HongKong,Hong Kong,1,0.0038833356009561,1.965834228268389,0.2633072979560844,1.4497519242744634,2.4819165322623142
HongKong,Hong Kong,1,0.0039639257518014,1.9682911759975423,0.2633080044862415,1.4522074872045092,2.484374864790576
HongKong,Hong Kong,1,0.0040445159026467,1.9703163889235205,0.2633089812441986,1.454230785684891,2.4864019921621496
HongKong,Hong Kong,1,0.004125106053492,1.97193201862292,0.2633102807852544,1.455843868283821,2.4880201689620187
HongKong,Hong Kong,1,0.0042056962043373,1.9731602166723383,0.2633119485402417,1.4570687975334646,2.489251635811212
HongKong,Hong Kong,1,0.0042862863551826,1.9740231346483728,0.263314022219108,1.4579276510989216,2.4901186181978248
HongKong,Hong Kong,1,0.0043668765060279,1.974542924127622,0.2633165313263207,1.458442522728033,2.490643325527211
HongKong,Hong Kong,1,0.0044474666568732,1.974741736686682,0.2633194967881495,1.458635522981909,2.490847950391455
HongKong,Hong Kong,1,0.0045280568077185,1.9746417239021508,0.2633229306918607,1.4585287797461035,2.490754668058198
HongKong,Hong Kong,1,0.0046086469585638,1.9742650373506248,0.2633268361368535,1.4581444385223925,2.4903856361788583
HongKong,Hong Kong,1,0.0046892371094091,1.973633828608704,0.2633312071977449,1.4575046625011236,2.489762994716284
HongKong,Hong Kong,1,0.0047698272602544,1.9727702492529828,0.2633360289994011,1.4566316324141566,2.4889088660918093
HongKong,Hong Kong,1,0.0048504174110996,1.9716964508600603,0.2633412779038928,1.4555475461684304,2.4878453555516904
HongKong,Hong Kong,1,0.0049310075619449,1.9704345850065328,0.2633469218093364,1.454274618260234,2.486594551752833
